month,AR,Customer,Truck,Driver,Hours,start_time,end_time,gps_start,gps_end,Overlap,start_time_difference,end_time_difference,deviation_from_hours,Owner/Operator,Action Taken
1,174,C-23,T-28,D-27,7,1/6/2023 9:30,1/6/2023 16:30,1/6/2023 9:25,1/6/2023 16:39,0,-5,9,14,Gilmour,0
1,175,C-23,T-38,D-36,15.5,1/6/2023 5:00,1/6/2023 20:30,1/6/2023 5:44,1/6/2023 20:12,0,44,-18,-62,Mason,0
1,176,C-41,T-35,D-59,13.5,1/6/2023 6:00,1/6/2023 19:30,1/6/2023 6:24,1/6/2023 18:35,0,24,-55,-79,Gilmour,0
1,177,C-41,T-11,D-61,14,1/6/2023 5:00,1/6/2023 19:00,1/6/2023 5:21,1/6/2023 18:37,0,21,-23,-44,Barrett,0
1,178,C-41,T-10,D-29,5.5,1/6/2023 5:30,1/6/2023 11:00,1/6/2023 5:50,1/6/2023 10:16,0,20,-44,-64,Wright,0
1,179,C-23,T-10,D-29,4,1/6/2023 11:00,1/6/2023 15:00,1/6/2023 10:55,1/6/2023 14:18,0,-5,-42,-37,Wright,0
1,180,C-41,T-10,D-29,4.5,1/6/2023 15:00,1/6/2023 19:30,1/6/2023 15:15,1/6/2023 18:46,0,15,-44,-59,Wright,0
1,181,C-22,T-31,D-56,4,1/6/2023 18:30,1/6/2023 22:30,1/6/2023 18:29,1/6/2023 21:40,0,-1,-50,-49,Barrett,0
1,182,C-41,T-39,D-65,13.5,1/6/2023 6:00,1/6/2023 19:30,1/6/2023 6:15,1/6/2023 19:15,0,15,-15,-30,Barrett,0
1,183,C-41,T-30,D-44,12,1/6/2023 18:00,1/7/2023 6:00,1/6/2023 18:05,1/7/2023 5:52,0,5,-8,-13,Barrett,0
1,184,C-41,T-14,D-31,12,1/6/2023 6:00,1/6/2023 18:00,1/6/2023 6:18,1/6/2023 17:43,0,18,-17,-35,Barrett,0
1,185,C-41,T-46,D-3,5,1/6/2023 16:00,1/6/2023 21:00,1/6/2023 15:54,1/6/2023 20:25,0,-6,-35,-29,Waters,0
1,186,C-23,T-29,D-17,7,1/6/2023 8:30,1/6/2023 15:30,1/6/2023 8:15,1/6/2023 15:41,0,-15,11,26,Barrett,0
1,187,C-23,T-29,D-17,2.5,1/6/2023 15:30,1/6/2023 18:00,1/6/2023 15:44,1/6/2023 18:05,0,14,5,-9,Barrett,0
1,188,C-23,T-46,D-3,10,1/6/2023 6:00,1/6/2023 16:00,1/6/2023 6:21,1/6/2023 15:25,0,21,-35,-56,Waters,0
1,189,C-23,T-31,D-38,8.5,1/6/2023 10:00,1/6/2023 18:30,1/6/2023 10:15,1/6/2023 18:38,0,15,8,-7,Barrett,0
1,190,C-23,T-40,D-63,7,1/6/2023 5:00,1/6/2023 12:00,1/6/2023 5:00,1/6/2023 11:45,0,0,-15,-15,Barrett,0
1,191,C-41,T-40,D-63,6,1/6/2023 12:00,1/6/2023 18:00,1/6/2023 11:45,1/6/2023 17:32,0,-15,-28,-13,Barrett,0
1,192,C-41,T-20,D-70,13,1/6/2023 5:30,1/6/2023 18:30,1/6/2023 5:44,1/6/2023 18:25,0,14,-5,-19,Mason,0
1,193,C-23,T-18,D-4,12,1/6/2023 4:30,1/6/2023 16:30,1/6/2023 4:42,1/6/2023 15:48,0,12,-42,-54,Barrett,0
1,194,C-23,T-28,D-27,3.5,1/6/2023 6:00,1/6/2023 9:30,1/6/2023 6:23,1/6/2023 9:44,0,23,14,-9,Gilmour,0
1,195,C-23,T-28,D-27,5,1/6/2023 16:30,1/6/2023 21:30,1/6/2023 16:19,1/6/2023 20:21,0,-11,-69,-58,Gilmour,0
1,196,C-23,T-13,D-46,16,1/6/2023 5:00,1/6/2023 21:00,1/6/2023 4:45,1/6/2023 21:00,0,-15,0,15,Barrett,0
1,197,C-41,T-4,D-1,13.5,1/6/2023 6:00,1/6/2023 19:30,1/6/2023 6:24,1/6/2023 18:38,0,24,-52,-76,Gilmour,0
1,198,C-41,T-7,D-52,13.5,1/6/2023 5:30,1/6/2023 19:00,1/6/2023 5:51,1/6/2023 18:30,0,21,-30,-51,Mason,0
1,199,C-41,T-45,D-71,14,1/6/2023 5:00,1/6/2023 19:00,1/6/2023 5:45,1/6/2023 16:06,0,45,-174,-219,Barrett,0
1,200,C-41,T-3,D-66,5,1/6/2023 5:00,1/6/2023 10:00,1/6/2023 5:44,1/6/2023 10:10,0,44,10,-34,Barrett,0
1,201,C-23,T-3,D-66,11,1/6/2023 10:00,1/6/2023 21:00,1/6/2023 10:10,1/6/2023 20:11,0,10,-49,-59,Barrett,0
1,202,C-23,T-37,D-16,10,1/6/2023 7:30,1/6/2023 17:30,1/6/2023 7:51,1/6/2023 16:22,0,21,-68,-89,Barrett,0
1,203,C-41,T-33,D-69,12,1/6/2023 5:00,1/6/2023 17:00,1/6/2023 5:09,1/6/2023 17:08,0,9,8,-1,Barrett,0
1,204,C-41,T-25,D-41,14,1/7/2023 18:00,1/8/2023 8:00,1/7/2023 18:40,1/8/2023 7:40,0,40,-20,-60,Gilmour,0
1,205,C-41,T-6,D-47,13.5,1/7/2023 6:00,1/7/2023 19:30,1/7/2023 6:21,1/7/2023 18:25,0,21,-65,-86,Gilmour,0
1,206,C-41,T-34,D-40,7,1/7/2023 6:00,1/7/2023 13:00,1/7/2023 5:47,1/7/2023 13:04,0,-13,4,17,Barrett,0
1,207,C-23,T-34,D-40,4,1/7/2023 13:00,1/7/2023 17:00,1/7/2023 12:45,1/7/2023 16:49,0,-15,-11,4,Barrett,0
1,208,C-41,T-38,D-36,14,1/7/2023 5:30,1/7/2023 19:30,1/7/2023 5:45,1/7/2023 19:03,0,15,-27,-42,Mason,0
1,209,C-41,T-35,D-59,13.5,1/7/2023 6:00,1/7/2023 19:30,1/7/2023 6:20,1/7/2023 18:29,0,20,-61,-81,Gilmour,0
1,210,C-41,T-11,D-61,11,1/7/2023 5:00,1/7/2023 16:00,1/7/2023 5:33,1/7/2023 15:56,0,33,-4,-37,Barrett,0
1,211,C-53,T-15,D-56,24,1/7/2023 3:00,1/8/2023 3:00,1/7/2023 3:14,1/8/2023 2:49,0,14,-11,-25,Barrett,0
1,212,C-41,T-10,D-29,14,1/7/2023 5:30,1/7/2023 19:30,1/7/2023 5:29,1/7/2023 18:50,0,-1,-40,-39,Wright,0
1,213,C-41,T-9,D-9,9.5,1/7/2023 6:30,1/7/2023 16:00,1/7/2023 6:45,1/7/2023 15:57,0,15,-3,-18,Barrett,0
1,214,C-41,T-39,D-65,6,1/7/2023 6:00,1/7/2023 12:00,1/7/2023 5:44,1/7/2023 11:31,0,-16,-29,-13,Barrett,0
1,215,C-41,T-30,D-44,7.5,1/7/2023 18:00,1/8/2023 1:30,1/7/2023 18:14,1/8/2023 1:39,0,14,9,-5,Barrett,0
1,216,C-41,T-14,D-31,6,1/7/2023 9:00,1/7/2023 15:00,1/7/2023 9:09,1/7/2023 14:47,0,9,-13,-22,Barrett,0
1,217,C-41,T-46,D-3,12,1/7/2023 7:00,1/7/2023 19:00,1/7/2023 7:27,1/7/2023 18:18,0,27,-42,-69,Waters,0
1,218,C-55,T-31,D-38,5.5,1/7/2023 8:00,1/7/2023 13:30,1/7/2023 8:15,1/7/2023 13:00,0,15,-30,-45,Barrett,0
1,219,C-41,T-40,D-63,13,1/7/2023 5:00,1/7/2023 18:00,1/7/2023 4:57,1/7/2023 17:51,0,-3,-9,-6,Barrett,0
1,220,C-41,T-20,D-70,14,1/7/2023 5:30,1/7/2023 19:30,1/7/2023 5:45,1/7/2023 19:02,0,15,-28,-43,Mason,0
1,221,C-41,T-18,D-4,8.5,1/7/2023 4:30,1/7/2023 13:00,1/7/2023 4:56,1/7/2023 13:02,0,26,2,-24,Barrett,0
1,222,C-23,T-18,D-4,4,1/7/2023 13:00,1/7/2023 17:00,1/7/2023 12:45,1/7/2023 16:57,0,-15,-3,12,Barrett,0
1,223,C-41,T-47,D-11,14,1/7/2023 6:00,1/7/2023 20:00,1/7/2023 6:18,1/7/2023 19:01,0,18,-59,-77,Gilmour,0
1,224,C-41,T-28,D-27,14,1/7/2023 6:00,1/7/2023 20:00,1/7/2023 6:20,1/7/2023 19:00,0,20,-60,-80,Gilmour,0
1,225,C-41,T-13,D-46,13.5,1/7/2023 5:00,1/7/2023 18:30,1/7/2023 5:23,1/7/2023 18:03,0,23,-27,-50,Barrett,0
1,226,C-41,T-4,D-1,13.5,1/7/2023 6:00,1/7/2023 19:30,1/7/2023 6:19,1/7/2023 18:28,0,19,-62,-81,Gilmour,0
1,227,C-41,T-7,D-52,13,1/7/2023 5:30,1/7/2023 18:30,1/7/2023 5:52,1/7/2023 18:22,0,22,-8,-30,Mason,0
1,228,C-41,T-33,D-69,7,1/7/2023 11:30,1/7/2023 18:30,1/7/2023 11:15,1/7/2023 18:20,0,-15,-10,5,Barrett,0
1,229,C-41,T-45,D-71,14,1/7/2023 5:00,1/7/2023 19:00,1/7/2023 5:49,1/7/2023 18:58,0,49,-2,-51,Barrett,0
1,230,C-41,T-3,D-66,14,1/7/2023 5:00,1/7/2023 19:00,1/7/2023 5:29,1/7/2023 18:42,0,29,-18,-47,Barrett,0
1,231,C-41,T-29,D-17,10.5,1/7/2023 6:00,1/7/2023 16:30,1/7/2023 6:31,1/7/2023 16:22,0,31,-8,-39,Barrett,0
1,232,C-23,T-16,D-16,9.5,1/7/2023 8:30,1/7/2023 18:00,1/7/2023 8:51,1/7/2023 17:21,0,21,-39,-60,Barrett,0
1,233,C-41,T-33,D-69,6.5,1/7/2023 5:00,1/7/2023 11:30,1/7/2023 5:15,1/7/2023 11:17,0,15,-13,-28,Barrett,0
1,234,C-41,T-35,D-59,7,1/8/2023 13:00,1/8/2023 20:00,1/8/2023 12:53,1/8/2023 18:42,0,-7,-78,-71,Gilmour,0
1,235,C-41,T-6,D-47,13.5,1/8/2023 6:00,1/8/2023 19:30,1/8/2023 5:46,1/8/2023 18:31,0,-14,-59,-45,Gilmour,0
1,236,C-41,T-34,D-40,10,1/8/2023 6:00,1/8/2023 16:00,1/8/2023 7:13,1/8/2023 15:30,0,73,-30,-103,Barrett,0
1,237,C-41,T-38,D-36,4.5,1/8/2023 5:30,1/8/2023 10:00,1/8/2023 5:52,1/8/2023 9:37,0,22,-23,-45,Mason,0
1,238,C-41,T-38,D-36,8.5,1/8/2023 10:00,1/8/2023 18:30,1/8/2023 9:39,1/8/2023 17:56,0,-21,-34,-13,Mason,0
1,239,C-41,T-35,D-59,7,1/8/2023 6:00,1/8/2023 13:00,1/8/2023 6:52,1/8/2023 12:53,0,52,-7,-59,Gilmour,0
1,240,C-41,T-10,D-29,14,1/8/2023 5:30,1/8/2023 19:30,1/8/2023 5:53,1/8/2023 18:23,0,23,-67,-90,Wright,0
1,241,C-41,T-9,D-9,10,1/8/2023 6:00,1/8/2023 16:00,1/8/2023 6:18,1/8/2023 15:48,0,18,-12,-30,Barrett,0
1,242,C-41,T-39,D-65,12,1/8/2023 5:30,1/8/2023 17:30,1/8/2023 5:28,1/8/2023 17:39,0,-2,9,11,Barrett,0
1,243,C-41,T-14,D-31,12,1/8/2023 6:00,1/8/2023 18:00,1/8/2023 6:08,1/8/2023 16:55,0,8,-65,-73,Barrett,0
1,244,C-41,T-30,D-44,12,1/8/2023 18:00,1/9/2023 6:00,1/8/2023 17:52,1/9/2023 5:27,0,-8,-33,-25,Barrett,0
1,245,C-41,T-29,D-17,11,1/8/2023 6:00,1/8/2023 17:00,1/8/2023 6:39,1/8/2023 17:17,0,39,17,-22,Barrett,0
1,246,C-41,T-46,D-3,3,1/8/2023 7:00,1/8/2023 10:00,1/8/2023 7:42,1/8/2023 10:23,0,42,23,-19,Waters,0
1,247,C-41,T-46,D-3,9,1/8/2023 10:00,1/8/2023 19:00,1/8/2023 10:00,1/8/2023 18:38,0,0,-22,-22,Waters,0
1,248,C-55,T-31,D-38,19,1/8/2023 5:00,1/9/2023 0:00,1/8/2023 5:56,1/8/2023 23:55,0,56,-5,-61,Barrett,0
1,249,C-41,T-40,D-63,12,1/8/2023 5:00,1/8/2023 17:00,1/8/2023 5:06,1/8/2023 16:19,0,6,-41,-47,Barrett,0
1,250,C-41,T-20,D-70,4.5,1/8/2023 5:30,1/8/2023 10:00,1/8/2023 5:52,1/8/2023 9:23,0,22,-37,-59,Mason,0
1,251,C-41,T-20,D-70,9,1/8/2023 10:00,1/8/2023 19:00,1/8/2023 9:52,1/8/2023 18:34,0,-8,-26,-18,Mason,0
1,252,C-41,T-18,D-4,12,1/8/2023 4:30,1/8/2023 16:30,1/8/2023 4:52,1/8/2023 15:49,0,22,-41,-63,Barrett,0
1,253,C-41,T-28,D-27,13,1/8/2023 7:00,1/8/2023 20:00,1/8/2023 6:40,1/8/2023 18:53,0,-20,-67,-47,Gilmour,0
1,254,C-41,T-47,D-11,14,1/8/2023 6:00,1/8/2023 20:00,1/8/2023 6:33,1/8/2023 18:52,0,33,-68,-101,Gilmour,0
1,255,C-23,T-25,D-41,10,1/8/2023 18:00,1/9/2023 4:00,1/8/2023 18:36,1/9/2023 4:16,0,36,16,-20,Gilmour,0
1,256,C-41,T-13,D-46,4.5,1/8/2023 5:00,1/8/2023 9:30,1/8/2023 4:59,1/8/2023 9:07,0,-1,-23,-22,Barrett,0
1,257,C-41,T-13,D-46,7.5,1/8/2023 9:30,1/8/2023 17:00,1/8/2023 9:37,1/8/2023 16:42,0,7,-18,-25,Barrett,0
1,258,C-41,T-4,D-1,12,1/8/2023 6:00,1/8/2023 18:00,1/8/2023 6:32,1/8/2023 16:49,0,32,-71,-103,Gilmour,0
1,259,C-41,T-7,D-52,13.5,1/8/2023 5:30,1/8/2023 19:00,1/8/2023 5:53,1/8/2023 18:13,0,23,-47,-70,Mason,0
1,260,C-41,T-45,D-71,14,1/8/2023 5:00,1/8/2023 19:00,1/8/2023 6:09,1/8/2023 18:31,0,69,-29,-98,Barrett,0
1,261,C-23,T-13,D-15,9,1/8/2023 19:00,1/9/2023 4:00,1/8/2023 19:58,1/9/2023 4:34,0,58,34,-24,Barrett,0
1,262,C-41,T-3,D-66,14,1/8/2023 5:00,1/8/2023 19:00,1/8/2023 6:07,1/8/2023 18:37,0,67,-23,-90,Barrett,0
1,263,C-41,T-37,D-16,9,1/8/2023 9:00,1/8/2023 18:00,1/8/2023 8:40,1/8/2023 18:08,0,-20,8,28,Barrett,0
1,264,C-41,T-37,D-16,3,1/8/2023 6:00,1/8/2023 9:00,1/8/2023 5:56,1/8/2023 9:16,0,-4,16,20,Barrett,0
1,265,C-41,T-33,D-69,9,1/8/2023 5:00,1/8/2023 14:00,1/8/2023 5:04,1/8/2023 14:12,0,4,12,8,Barrett,0
1,266,C-41,T-16,D-14,11.5,1/9/2023 18:00,1/10/2023 5:30,1/9/2023 18:18,1/10/2023 3:46,0,18,-104,-122,Barrett,0
1,267,C-41,T-6,D-47,9.5,1/9/2023 19:00,1/10/2023 4:30,1/9/2023 18:40,1/10/2023 4:09,0,-20,-21,-1,Gilmour,0
1,268,C-41,T-38,D-36,5.5,1/9/2023 5:30,1/9/2023 11:00,1/9/2023 5:41,1/9/2023 10:52,0,11,-8,-19,Mason,0
1,269,C-55,T-38,D-36,9.5,1/9/2023 11:00,1/9/2023 20:30,1/9/2023 10:40,1/9/2023 20:09,0,-20,-21,-1,Mason,0
1,270,C-41,T-35,D-59,13.5,1/9/2023 6:00,1/9/2023 19:30,1/9/2023 6:32,1/9/2023 18:49,0,32,-41,-73,Gilmour,0
1,271,C-41,T-10,D-29,14,1/9/2023 5:30,1/9/2023 19:30,1/9/2023 5:26,1/9/2023 18:26,0,-4,-64,-60,Wright,0
1,272,C-55,T-31,D-56,8.5,1/9/2023 10:30,1/9/2023 19:00,1/9/2023 10:21,1/9/2023 18:45,0,-9,-15,-6,Barrett,0
1,273,C-55,T-31,D-56,4.5,1/9/2023 19:00,1/9/2023 23:30,1/9/2023 18:40,1/9/2023 23:15,0,-20,-15,5,Barrett,0
1,274,C-41,T-9,D-9,6,1/9/2023 6:00,1/9/2023 12:00,1/9/2023 6:02,1/9/2023 11:53,0,2,-7,-9,Barrett,0
1,275,C-23,T-9,D-9,7,1/9/2023 12:00,1/9/2023 19:00,1/9/2023 11:53,1/9/2023 19:20,0,-7,20,27,Barrett,0
1,276,C-41,T-13,D-46,13.5,1/9/2023 18:00,1/10/2023 7:30,1/9/2023 18:27,1/10/2023 7:19,0,27,-11,-38,Barrett,0
1,277,C-41,T-39,D-65,11.5,1/9/2023 18:00,1/10/2023 5:30,1/9/2023 18:08,1/10/2023 5:13,0,8,-17,-25,Barrett,0
1,278,C-41,T-14,D-31,13,1/9/2023 6:00,1/9/2023 19:00,1/9/2023 6:06,1/9/2023 18:33,0,6,-27,-33,Barrett,0
1,279,C-41,T-29,D-17,3,1/9/2023 8:00,1/9/2023 11:00,1/9/2023 10:51,1/9/2023 10:51,0,171,-9,-180,Barrett,0
1,280,C-23,T-29,D-17,11,1/9/2023 11:00,1/9/2023 22:00,1/9/2023 10:51,1/9/2023 18:50,0,-9,-190,-181,Barrett,0
1,281,C-41,T-46,D-3,14,1/9/2023 5:30,1/9/2023 19:30,1/9/2023 6:28,1/9/2023 18:38,0,58,-52,-110,Waters,0
1,282,C-23,T-37,D-16,9,1/9/2023 12:00,1/9/2023 21:00,1/9/2023 12:14,1/9/2023 20:39,0,14,-21,-35,Barrett,0
1,283,C-41,T-40,D-63,7,1/9/2023 5:00,1/9/2023 12:00,1/9/2023 5:07,1/9/2023 12:07,0,7,7,0,Barrett,0
1,284,C-41,T-20,D-21,14,1/9/2023 5:30,1/9/2023 19:30,1/9/2023 5:41,1/9/2023 19:40,0,11,10,-1,Mason,0
1,285,C-41,T-18,D-4,6.5,1/9/2023 6:00,1/9/2023 12:30,1/9/2023 6:04,1/9/2023 12:16,0,4,-14,-18,Barrett,0
1,286,C-23,T-18,D-4,6,1/9/2023 12:30,1/9/2023 18:30,1/9/2023 12:16,1/9/2023 18:14,0,-14,-16,-2,Barrett,0
1,287,C-41,T-28,D-27,6.5,1/9/2023 13:30,1/9/2023 20:00,1/9/2023 13:10,1/9/2023 18:51,0,-20,-69,-49,Gilmour,0
1,288,C-41,T-28,D-27,7.5,1/9/2023 6:00,1/9/2023 13:30,1/9/2023 6:31,1/9/2023 13:10,0,31,-20,-51,Gilmour,0
1,289,C-41,T-25,D-41,4,1/9/2023 4:00,1/9/2023 8:00,1/9/2023 3:40,1/9/2023 7:16,0,-20,-44,-24,Gilmour,0
1,290,C-23,T-25,D-41,15,1/9/2023 18:00,1/10/2023 9:00,1/9/2023 18:14,1/10/2023 8:13,0,14,-47,-61,Gilmour,0
1,291,C-41,T-4,D-1,13.5,1/9/2023 6:00,1/9/2023 19:30,1/9/2023 6:32,1/9/2023 18:14,0,32,-76,-108,Gilmour,0
1,292,C-41,T-7,D-52,4.5,1/9/2023 14:30,1/9/2023 19:00,1/9/2023 14:10,1/9/2023 18:26,0,-20,-34,-14,Mason,0
1,293,C-41,T-7,D-52,9,1/9/2023 5:30,1/9/2023 14:30,1/9/2023 5:58,1/9/2023 14:53,0,28,23,-5,Mason,0
1,294,C-41,T-45,D-71,14,1/9/2023 5:00,1/9/2023 19:00,1/9/2023 5:58,1/9/2023 18:21,0,58,-39,-97,Barrett,0
1,295,C-55,T-31,D-15,9.5,1/9/2023 23:30,1/10/2023 9:00,1/9/2023 23:10,1/10/2023 8:38,0,-20,-22,-2,Barrett,0
1,296,C-41,T-13,D-15,4,1/9/2023 3:00,1/9/2023 7:00,1/9/2023 3:05,1/9/2023 6:53,0,5,-7,-12,Barrett,0
1,297,C-41,T-3,D-66,14,1/9/2023 5:00,1/9/2023 19:00,1/9/2023 5:58,1/9/2023 18:26,0,58,-34,-92,Barrett,0
1,298,C-41,T-37,D-16,7.5,1/9/2023 4:30,1/9/2023 12:00,1/9/2023 4:42,1/9/2023 11:18,0,12,-42,-54,Barrett,0
1,299,C-41,T-34,D-40,6,1/9/2023 6:00,1/9/2023 12:00,1/9/2023 6:34,1/9/2023 11:50,0,34,-10,-44,Barrett,0
1,300,C-23,T-34,D-40,7,1/9/2023 12:00,1/9/2023 19:00,1/9/2023 11:48,1/9/2023 18:21,0,-12,-39,-27,Barrett,0
1,301,C-41,T-33,D-69,13,1/9/2023 5:00,1/9/2023 18:00,1/9/2023 4:51,1/9/2023 18:08,0,-9,8,17,Barrett,0
1,302,C-41,T-6,D-47,13,1/10/2023 19:30,1/11/2023 8:30,1/10/2023 18:36,1/11/2023 8:34,0,-54,4,58,Gilmour,0
1,303,C-41,T-38,D-36,3,1/10/2023 5:30,1/10/2023 8:30,1/10/2023 5:46,1/10/2023 8:24,0,16,-6,-22,Mason,0
1,304,C-41,T-38,D-36,11,1/10/2023 8:30,1/10/2023 19:30,1/10/2023 8:09,1/10/2023 19:06,0,-21,-24,-3,Mason,0
1,305,C-41,T-30,D-57,12,1/10/2023 6:00,1/10/2023 18:00,1/10/2023 6:17,1/10/2023 17:48,0,17,-12,-29,Barrett,0
1,306,C-41,T-35,D-59,13.5,1/10/2023 5:00,1/10/2023 18:30,1/10/2023 6:40,1/10/2023 18:26,0,100,-4,-104,Gilmour,0
1,307,C-41,T-44,D-61,14,1/10/2023 5:00,1/10/2023 19:00,1/10/2023 17:32,1/10/2023 18:28,0,752,-32,-784,Barrett,0
1,308,C-41,T-10,D-29,14,1/10/2023 5:00,1/10/2023 19:00,1/10/2023 5:36,1/10/2023 18:27,0,36,-33,-69,Wright,0
1,309,C-41,T-10,D-29,17,1/11/2023 9:00,1/12/2023 2:00,1/11/2023 8:53,1/11/2023 23:26,0,-7,-154,-147,Wright,0
1,310,C-41,T-16,D-56,29,1/10/2023 20:00,1/12/2023 1:00,1/10/2023 21:29,1/12/2023 0:47,0,89,-13,-102,Barrett,0
1,311,C-41,T-9,D-9,10.5,1/10/2023 6:00,1/10/2023 16:30,1/10/2023 5:39,1/10/2023 15:50,0,-21,-40,-19,Barrett,0
1,312,C-23,T-39,D-65,15,1/10/2023 17:00,1/11/2023 8:00,1/10/2023 17:19,1/11/2023 7:40,0,19,-20,-39,Barrett,0
1,313,C-41,T-14,D-31,9,1/10/2023 6:00,1/10/2023 15:00,1/10/2023 6:14,1/10/2023 14:31,0,14,-29,-43,Barrett,0
1,314,C-41,T-3,D-66,14,1/10/2023 5:00,1/10/2023 19:00,1/10/2023 5:49,1/10/2023 18:26,0,49,-34,-83,Barrett,0
1,315,C-23,T-32,D-18,11,1/10/2023 6:30,1/10/2023 17:30,1/10/2023 6:30,1/10/2023 17:02,0,0,-28,-28,Barrett,0
1,316,C-41,T-37,D-16,10,1/10/2023 7:00,1/10/2023 17:00,1/10/2023 6:58,1/10/2023 17:07,0,-2,7,9,Barrett,0
1,317,C-41,T-40,D-63,12,1/10/2023 5:00,1/10/2023 17:00,1/10/2023 4:58,1/10/2023 17:14,0,-2,14,16,Barrett,0
1,318,C-41,T-20,D-70,9.5,1/10/2023 5:30,1/10/2023 15:00,1/10/2023 5:53,1/10/2023 14:55,0,23,-5,-28,Mason,0
1,319,C-23,T-20,D-70,4.5,1/10/2023 15:00,1/10/2023 19:30,1/10/2023 14:55,1/10/2023 19:02,0,-5,-28,-23,Mason,0
1,320,C-41,T-18,D-4,8,1/10/2023 5:00,1/10/2023 13:00,1/10/2023 5:36,1/10/2023 12:13,0,36,-47,-83,Barrett,0
1,321,C-41,T-18,D-53,5,1/11/2023 15:00,1/11/2023 20:00,1/11/2023 15:08,1/11/2023 19:31,0,8,-29,-37,Barrett,0
1,322,C-41,T-28,D-27,13.5,1/10/2023 6:00,1/10/2023 19:30,1/10/2023 6:41,1/10/2023 18:28,0,41,-62,-103,Gilmour,0
1,323,C-41,T-47,D-11,13.5,1/10/2023 6:00,1/10/2023 19:30,1/10/2023 6:21,1/10/2023 18:40,0,21,-50,-71,Gilmour,0
1,324,C-23,T-25,D-41,14,1/10/2023 18:00,1/11/2023 8:00,1/10/2023 18:36,1/11/2023 7:19,0,36,-41,-77,Gilmour,0
1,325,C-41,T-6,D-47,14.5,1/10/2023 8:30,1/10/2023 23:00,1/10/2023 17:29,1/10/2023 18:36,0,539,-264,-803,Gilmour,0
1,326,C-41,T-25,D-41,6.5,1/10/2023 18:00,1/11/2023 0:30,1/10/2023 18:36,1/11/2023 1:27,0,36,57,21,Gilmour,0
1,327,C-23,T-13,D-46,15,1/10/2023 5:00,1/10/2023 20:00,1/10/2023 5:10,1/10/2023 19:30,0,10,-30,-40,Barrett,0
1,328,C-41,T-4,D-1,13.5,1/10/2023 6:00,1/10/2023 19:30,1/10/2023 6:39,1/10/2023 18:38,0,39,-52,-91,Gilmour,0
1,329,C-41,T-7,D-52,4.5,1/10/2023 5:30,1/10/2023 10:00,1/10/2023 5:56,1/10/2023 9:30,0,26,-30,-56,Mason,0
1,330,C-23,T-7,D-52,9.5,1/10/2023 10:00,1/10/2023 19:30,1/10/2023 9:51,1/10/2023 18:57,0,-9,-33,-24,Mason,0
1,331,C-41,T-37,D-69,9,1/10/2023 9:30,1/10/2023 18:30,1/10/2023 9:10,1/10/2023 17:07,0,-20,-83,-63,Barrett,0
1,332,C-22,T-31,D-38,6,1/10/2023 9:00,1/10/2023 15:00,1/10/2023 9:09,1/10/2023 15:16,0,9,16,7,Barrett,0
1,333,C-41,T-31,D-38,12,1/11/2023 6:00,1/11/2023 18:00,1/11/2023 5:46,1/11/2023 18:22,0,-14,22,36,Barrett,0
1,334,C-41,T-36,D-49,9,1/10/2023 11:30,1/10/2023 20:30,1/10/2023 12:36,1/10/2023 20:02,0,66,-28,-94,Barrett,0
1,335,C-41,T-45,D-71,14,1/10/2023 5:00,1/10/2023 19:00,1/10/2023 5:49,1/10/2023 18:24,0,49,-36,-85,Barrett,0
1,336,C-41,T-31,D-15,12,1/11/2023 18:00,1/12/2023 6:00,1/11/2023 18:22,1/12/2023 6:00,0,22,0,-22,Barrett,0
1,337,C-41,T-31,D-15,11.5,1/10/2023 18:30,1/11/2023 6:00,1/10/2023 18:58,1/11/2023 5:46,0,28,-14,-42,Barrett,0
1,338,C-41,T-29,D-17,12,1/10/2023 6:30,1/10/2023 18:30,1/10/2023 6:44,1/10/2023 18:17,0,14,-13,-27,Barrett,0
1,339,C-41,T-34,D-40,11.5,1/10/2023 6:00,1/10/2023 17:30,1/10/2023 6:03,1/10/2023 16:51,0,3,-39,-42,Barrett,0
1,340,C-41,T-34,D-40,5,1/11/2023 15:00,1/11/2023 20:00,1/11/2023 14:50,1/11/2023 19:32,0,-10,-28,-18,Barrett,0
1,341,C-41,T-33,D-69,12,1/10/2023 5:00,1/10/2023 17:00,1/10/2023 4:44,1/10/2023 16:44,0,-16,-16,0,Barrett,0
1,342,C-41,T-46,D-51,3.5,1/11/2023 17:00,1/11/2023 20:30,1/11/2023 16:53,1/11/2023 19:52,0,-7,-38,-31,Waters,0
1,343,C-23,T-46,D-51,3.5,1/11/2023 13:30,1/11/2023 17:00,1/11/2023 13:10,1/11/2023 16:53,0,-20,-7,13,Waters,0
1,344,C-41,T-46,D-51,8,1/11/2023 5:30,1/11/2023 13:30,1/11/2023 6:03,1/11/2023 13:23,0,33,-7,-40,Waters,0
1,345,C-41,T-30,D-57,12,1/11/2023 6:00,1/11/2023 18:00,1/11/2023 6:17,1/11/2023 17:39,0,17,-21,-38,Barrett,0
1,346,C-41,T-38,D-36,5,1/11/2023 7:30,1/11/2023 12:30,1/11/2023 7:50,1/11/2023 12:40,0,20,10,-10,Mason,0
1,347,C-23,T-38,D-36,5.5,1/11/2023 12:30,1/11/2023 18:00,1/11/2023 12:09,1/11/2023 17:42,0,-21,-18,3,Mason,0
